latitude,longitude,acq_date,fire_occurred
28.0395,86.8968,2012-10-03 00:00:00,0
27.4447,82.8565,2015-08-30 00:00:00,0
28.5978,83.1127,2018-05-11 00:00:00,0
27.4898,89.3718,2020-06-06 00:00:00,0
29.6395,82.4467,2012-01-11 00:00:00,0
29.9298,85.9586,2015-05-21 00:00:00,0
29.7082,84.2719,2019-12-25 00:00:00,0
28.53806,80.8843,2022-04-15,1
29.017,80.79707,2014-05-20,1
27.6053,84.7838,2013-07-13 00:00:00,0
29.27264,80.84662,2016-04-25,1
27.0458,89.2221,2022-04-01 00:00:00,0
27.25731,85.65563,2019-03-24,1
27.4665,83.0608,2020-08-21 00:00:00,0
26.3712,85.5454,2016-05-25 00:00:00,0
28.06921,84.87881,2021-03-21,1
29.1998,86.7763,2012-06-13 00:00:00,0
27.9208,82.8974,2021-12-17 00:00:00,0
26.591,80.3507,2024-08-13 00:00:00,0
27.5051,80.8712,2013-03-22 00:00:00,0
28.6321,82.1765,2022-11-14 00:00:00,0
29.1229,81.1271,2020-06-25 00:00:00,0
30.2374,85.7885,2017-03-15 00:00:00,0
26.8131,89.487,2020-04-11 00:00:00,0
29.08504,81.21945,2014-05-10,1
27.12311,86.47795,2024-05-04,1
27.3311,88.7809,2018-08-13 00:00:00,0
28.8304,85.3901,2017-03-16 00:00:00,0
27.24379,85.6492,2019-03-23,1
28.41339,80.99767,2025-05-03,1
29.09933,81.98019,2018-01-22,1
29.7239,88.1426,2021-01-03 00:00:00,0
27.22352,85.08614,2020-04-10,1
27.941,80.6765,2014-04-16 00:00:00,0
26.9173,82.1165,2013-10-25 00:00:00,0
28.10786,81.81712,2016-04-14,1
30.4629,83.8339,2019-06-11 00:00:00,0
28.4307,84.3197,2016-10-04 00:00:00,0
27.83189,84.73097,2024-03-15,1
28.01733,82.19576,2017-04-12,1
27.273,85.3696,2024-07-07 00:00:00,0
27.5916,81.2127,2014-05-19 00:00:00,0
26.3733,83.2672,2022-08-17 00:00:00,0
28.80807,80.2961,2019-05-06,1
27.15843,86.75043,2021-03-25,1
30.0079,88.609,2020-05-07 00:00:00,0
30.351,89.3347,2013-10-08 00:00:00,0
28.39075,82.26678,2019-05-22,1
28.74543,81.95752,2018-05-20,1
27.5521,86.3024,2020-04-23 00:00:00,0
26.8671,81.1777,2020-04-30 00:00:00,0
28.04046,82.17735,2016-04-05,1
26.86736,87.29082,2023-03-13,1
28.41513,81.37437,2014-04-26,1
28.56419,81.32578,2023-04-29,1
29.59487,82.34649,2025-02-19,1
28.87608,80.82819,2016-04-28,1
29.34,88.9841,2023-04-14 00:00:00,0
26.99262,86.17048,2021-03-22,1
29.05996,80.17752,2024-04-19,1
27.91407,84.39735,2021-03-29,1
27.36805,85.75542,2016-04-24,1
26.5295,81.8284,2013-06-11 00:00:00,0
29.1931,81.919,2017-11-28 00:00:00,0
28.07182,82.06583,2022-04-22,1
27.4837,89.0049,2021-07-25 00:00:00,0
28.9325,81.46779,2023-06-04,1
26.9151,88.7516,2023-03-12 00:00:00,0
28.1534,84.4655,2020-02-09 00:00:00,0
26.83274,87.18387,2014-04-19,1
26.8956,89.0619,2021-09-15 00:00:00,0
27.4816,82.6089,2018-09-02 00:00:00,0
28.85795,80.13667,2020-03-01,1
29.11223,81.4157,2016-04-11,1
28.0606,83.5928,2021-03-30 00:00:00,0
28.3985,81.8377,2022-03-03 00:00:00,0
27.1147,83.2629,2015-07-25 00:00:00,0
28.5477,81.47356,2017-04-12,1
27.37328,85.32946,2020-04-10,1
26.7718,82.0314,2024-08-17 00:00:00,0
27.01079,86.06318,2019-03-23,1
28.74072,82.53434,2015-12-28,1
29.4576,84.2312,2021-11-29 00:00:00,0
28.9389,80.4325,2013-05-05 00:00:00,0
27.7696,84.95276,2021-03-20,1
27.58151,86.07227,2024-05-01,1
28.1894,84.1645,2018-03-11 00:00:00,0
28.80342,80.39569,2019-04-22,1
29.9717,80.8676,2023-12-13 00:00:00,0
28.02954,82.07644,2024-04-19,1
28.95031,80.86185,2016-04-26,1
28.98247,81.10101,2024-04-20,1
29.8695,82.7078,2019-08-08 00:00:00,0
27.8371,80.3077,2013-03-07 00:00:00,0
29.8749,80.5194,2018-02-04 00:00:00,0
27.70403,83.82439,2024-05-06,1
29.73935,81.19044,2018-12-26,1
29.5218,85.0349,2014-12-29 00:00:00,0
28.64777,80.73647,2023-06-10,1
27.79397,83.79939,2021-04-02,1
29.11725,81.20652,2019-05-09,1
26.4687,87.2259,2024-08-18 00:00:00,0
28.1557,83.7856,2012-09-29 00:00:00,0
27.3977,85.1855,2015-06-10 00:00:00,0
28.18114,81.84647,2016-04-09,1
29.4343,85.6717,2024-02-11 00:00:00,0
30.4762,81.5383,2014-10-26 00:00:00,0
27.34054,86.32844,2024-04-24,1
30.3903,82.9717,2020-01-16 00:00:00,0
29.73279,82.00054,2023-12-25,1
28.41478,81.13017,2022-04-23,1
27.50099,85.11943,2023-01-13,1
28.62428,81.88344,2023-06-11,1
29.8666,80.6034,2020-04-19 00:00:00,0
30.0702,83.5097,2013-11-06 00:00:00,0
26.3653,86.7,2019-10-14 00:00:00,0
26.8529,84.6563,2023-11-19 00:00:00,0
28.7307,81.31155,2018-04-25,1
29.17636,80.31502,2024-04-09,1
28.3268,86.7722,2019-12-18 00:00:00,0
28.8763,86.7605,2023-03-17 00:00:00,0
29.07163,80.6966,2015-05-31,1
26.8257,82.5152,2023-11-19 00:00:00,0
29.895,83.8672,2012-08-05 00:00:00,0
26.4105,85.7985,2020-02-17 00:00:00,0
29.1451,87.938,2014-02-28 00:00:00,0
27.7826,88.1281,2014-01-23 00:00:00,0
28.91518,80.30978,2024-04-08,1
27.2108,80.644,2020-04-06 00:00:00,0
27.70928,84.62902,2016-04-10,1
28.80232,81.17422,2014-05-11,1
27.0803,84.9554,2023-12-08 00:00:00,0
28.664,85.7019,2015-11-10 00:00:00,0
28.6633,80.2764,2017-01-31 00:00:00,0
26.74483,86.7897,2017-04-09,1
30.3908,86.8564,2013-07-30 00:00:00,0
28.5348,82.5513,2018-06-26 00:00:00,0
28.03074,84.33696,2021-02-22,1
27.0904,85.30279,2023-03-11,1
27.8908,80.3869,2021-04-28 00:00:00,0
27.48111,83.85681,2017-04-05,1
27.7795,80.2844,2016-01-13 00:00:00,0
27.18829,84.70642,2024-12-06,1
27.1615,85.7393,2015-12-22 00:00:00,0
27.7551,83.28568,2016-04-08,1
26.6598,81.0654,2016-03-01 00:00:00,0
27.87412,85.23711,2018-04-02,1
26.4629,84.2096,2021-06-16 00:00:00,0
29.3644,88.5246,2013-01-06 00:00:00,0
28.1763,84.39664,2021-03-26,1
28.85925,80.21327,2020-04-11,1
29.5336,80.2965,2018-01-28 00:00:00,0
26.86879,86.91064,2023-04-10,1
27.30542,85.69906,2021-03-29,1
29.02292,81.08897,2014-05-16,1
30.3754,82.9381,2015-03-04 00:00:00,0
29.0202,81.5415,2013-12-30 00:00:00,0
28.8943,80.3755,2018-11-27 00:00:00,0
28.6099,84.9806,2022-08-23 00:00:00,0
26.4625,80.2486,2014-04-25 00:00:00,0
29.31622,80.43674,2021-03-15,1
29.41013,82.47553,2024-11-16,1
28.6779,81.20921,2021-03-28,1
27.41919,84.53413,2018-03-25,1
29.41065,81.01818,2018-03-27,1
27.27512,86.09547,2023-04-20,1
28.32919,82.17514,2024-04-24,1
26.8255,85.2578,2024-02-20 00:00:00,0
28.81914,82.31203,2014-05-21,1
28.85322,80.9858,2016-04-11,1
28.34775,81.90042,2017-05-04,1
28.044,83.02036,2021-04-27,1
29.4891,83.8818,2014-08-13 00:00:00,0
28.1671,85.4507,2013-12-08 00:00:00,0
27.53398,84.31683,2025-04-01,1
27.6516,80.0285,2023-11-25 00:00:00,0
28.07002,84.23611,2014-04-17,1
27.8233,84.72786,2025-04-24,1
27.68887,83.6818,2021-04-23,1
27.38661,84.76707,2023-04-18,1
27.1008,80.1699,2019-08-17 00:00:00,0
30.4267,83.9273,2017-05-15 00:00:00,0
29.3336,88.8997,2014-04-15 00:00:00,0
29.69381,80.39378,2021-03-21,1
30.2089,83.5654,2012-03-02 00:00:00,0
30.0774,84.4368,2019-01-17 00:00:00,0
27.2599,84.93971,2024-04-04,1
26.7335,87.0167,2018-08-27 00:00:00,0
28.1575,86.3561,2012-12-04 00:00:00,0
26.3083,80.9012,2016-01-19 00:00:00,0
28.41614,83.37789,2022-03-08,1
27.95809,85.23038,2016-04-14,1
30.3072,81.9803,2024-12-25 00:00:00,0
27.696,87.2612,2023-05-12 00:00:00,0
28.54215,83.37641,2016-04-16,1
29.11181,80.20181,2014-05-22,1
28.70487,82.03227,2014-06-10,1
28.67708,81.95024,2021-04-04,1
27.6797,85.8001,2022-08-26 00:00:00,0
29.5969,86.7515,2014-05-22 00:00:00,0
29.57372,81.84669,2017-12-22,1
28.8273,80.21172,2022-03-25,1
26.79468,87.62045,2014-05-17,1
28.5815,87.1774,2024-08-02 00:00:00,0
27.85983,83.98116,2024-04-06,1
28.56197,81.03392,2022-05-05,1
27.50322,84.36819,2021-03-31,1
27.72533,82.76923,2017-04-11,1
30.0491,87.0587,2012-11-16 00:00:00,0
29.1041,87.2822,2022-07-21 00:00:00,0
28.67401,81.69952,2024-05-01,1
27.17202,85.81542,2021-04-04,1
26.68788,87.884,2024-03-14,1
30.482,82.6245,2014-05-04 00:00:00,0
30.2879,88.665,2016-06-19 00:00:00,0
27.05451,87.52779,2021-04-04,1
26.79335,87.26588,2022-03-25,1
28.9724,83.4458,2014-11-23 00:00:00,0
26.9771,89.4386,2021-10-09 00:00:00,0
28.44217,81.60665,2014-05-01,1
26.67417,87.85269,2021-03-24,1
28.24777,82.00984,2024-04-14,1
28.6694,89.1448,2014-02-25 00:00:00,0
27.4024,84.73489,2023-04-13,1
29.18059,80.8467,2024-05-05,1
27.94133,85.13559,2016-04-08,1
28.14583,84.4671,2023-04-17,1
28.14261,83.68554,2021-04-04,1
26.4519,84.8842,2021-01-31 00:00:00,0
29.4228,86.8505,2024-01-02 00:00:00,0
27.6412,85.4609,2016-11-16 00:00:00,0
27.06875,85.93219,2019-03-20,1
27.63089,82.92441,2024-04-21,1
28.77559,81.17857,2017-04-16,1
28.62033,81.33556,2024-04-19,1
26.7707,89.4773,2015-09-04 00:00:00,0
28.90571,80.16432,2025-03-28,1
28.1625,85.4118,2021-07-13 00:00:00,0
27.73133,83.48534,2024-04-25,1
28.64137,81.9968,2016-04-11,1
30.1332,84.6513,2024-02-18 00:00:00,0
28.71571,82.50267,2020-11-13,1
28.49891,82.11288,2014-05-14,1
28.82152,80.88578,2018-04-24,1
28.5845,82.6879,2018-02-11 00:00:00,0
27.69584,83.64172,2023-04-29,1
27.13589,85.81632,2016-03-20,1
30.4234,86.8859,2022-03-26 00:00:00,0
28.48009,81.69987,2025-04-24,1
27.41648,85.06985,2021-04-01,1
27.8673,88.7527,2017-02-16 00:00:00,0
28.7456,81.34052,2016-04-13,1
26.7651,84.7071,2015-05-05 00:00:00,0
28.25714,83.75726,2016-04-15,1
28.91257,80.55641,2019-05-09,1
27.6063,86.0584,2013-01-16 00:00:00,0
29.5953,88.2253,2013-10-11 00:00:00,0
29.01113,80.37551,2024-04-30,1
29.02609,80.50732,2015-05-30,1
27.93306,82.86015,2023-04-16,1
27.59771,83.79076,2017-04-25,1
29.79015,81.83226,2024-01-07,1
28.4037,87.7008,2021-03-22 00:00:00,0
26.7648,82.5174,2012-04-08 00:00:00,0
28.0732,87.7304,2017-06-19 00:00:00,0
28.62168,82.05636,2018-05-23,1
