latitude,longitude,acq_date,fire_occurred
28.177,84.58981,2024-05-02,1
28.96993,80.53949,2015-06-08,1
26.7212,82.5022,2014-05-30 00:00:00,0
27.1034,88.9932,2022-05-04 00:00:00,0
27.3174,81.0156,2013-10-02 00:00:00,0
28.28925,81.86788,2016-04-08,1
28.00075,85.1657,2024-04-25,1
27.7599,83.9082,2021-12-31 00:00:00,0
29.29637,80.34845,2022-04-27,1
28.064,87.4996,2020-04-25 00:00:00,0
29.6429,83.8483,2023-11-24 00:00:00,0
27.42033,84.66789,2021-03-02,1
28.18532,84.13353,2021-03-17,1
27.7551,83.28568,2016-04-08,1
29.73234,82.02147,2024-06-16,1
27.44413,85.26868,2016-04-08,1
28.8145,87.2601,2020-03-16 00:00:00,0
29.3606,85.6045,2017-09-20 00:00:00,0
27.769,88.6984,2023-03-07 00:00:00,0
28.3132,80.8946,2017-08-04 00:00:00,0
29.0228,81.28134,2016-04-24,1
28.6302,81.8385,2023-11-05 00:00:00,0
30.4587,84.3723,2014-02-08 00:00:00,0
28.00567,83.94648,2025-04-01,1
27.3595,84.94044,2019-03-22,1
27.03602,85.68481,2018-04-04,1
27.77556,84.04575,2023-01-06,1
27.8132,88.6143,2019-10-25 00:00:00,0
30.017,80.48,2017-08-08 00:00:00,0
26.33,82.8908,2023-06-15 00:00:00,0
28.7812,86.8586,2013-11-12 00:00:00,0
30.4936,87.557,2017-10-13 00:00:00,0
27.40588,84.64398,2021-03-26,1
27.42801,87.21437,2025-04-02,1
28.8294,88.3885,2021-03-16 00:00:00,0
28.80675,81.75629,2016-04-28,1
29.8205,83.587,2017-11-20 00:00:00,0
27.5186,81.229,2023-08-01 00:00:00,0
29.05996,80.17752,2024-04-19,1
27.7571,84.11187,2018-03-25,1
27.43904,84.50152,2017-04-28,1
29.01183,82.57419,2025-03-10,1
27.1709,80.4956,2018-07-28 00:00:00,0
27.92349,82.61795,2016-04-21,1
28.1584,80.402,2019-12-14 00:00:00,0
28.0549,85.122,2014-12-31 00:00:00,0
27.07888,87.17443,2021-03-17,1
27.5183,80.1884,2022-12-16 00:00:00,0
28.8797,89.3485,2015-12-23 00:00:00,0
29.0367,82.2324,2017-10-15 00:00:00,0
28.61589,81.31239,2016-04-14,1
30.2007,82.2921,2023-07-16 00:00:00,0
27.763,87.3873,2018-03-30 00:00:00,0
28.5876,85.2658,2017-12-19 00:00:00,0
28.74552,80.63212,2014-05-04,1
27.6774,83.6874,2016-05-20 00:00:00,0
26.4115,84.5729,2016-11-25 00:00:00,0
26.84088,87.08857,2019-03-22,1
27.72741,82.48703,2016-03-03,1
28.3311,86.4154,2024-05-11 00:00:00,0
28.68598,82.90595,2018-01-11,1
28.37508,81.86672,2014-05-10,1
29.12313,81.53802,2018-05-20,1
28.0346,82.11031,2019-05-07,1
26.4787,83.9484,2017-02-13 00:00:00,0
27.45708,84.84917,2016-03-22,1
28.01209,81.99595,2022-04-16,1
28.2164,86.8446,2015-11-25 00:00:00,0
27.4048,86.3692,2018-02-15 00:00:00,0
29.1503,89.4023,2018-02-03 00:00:00,0
28.9134,88.8099,2015-12-13 00:00:00,0
27.4498,83.28107,2018-04-13,1
27.60612,83.69094,2017-04-09,1
29.1509,82.001,2016-08-14 00:00:00,0
28.3416,87.6323,2013-05-26 00:00:00,0
